run	hr	min	sec	AoA	AoS	dPb	pBar	temp	B1	B2	B3	B4	B5	B6	rpmWT	rho	q	V	Re	rpsM1	rpsM2	iM1	iM2	dPtQ	tM1	tM2	vM1	vM2	pInf	nu	J_M1	J_M2	FX	FY	FZ	MX	MY	MZ	CFX	CFY	CFZ	CMX	CMY	CMZ	CN	CT	CY	CL	CD	CYaw	CMroll	CMpitch	CMpitch25c	CMyaw
13	13	22	21	-4	0	420	101290	286.43	1552.7	27.8	-1017.6	-1044.3	2344.8	-36.8	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	82.02	82.02	0	0	0	0	0	0	0	101290	1.4456734455218e-05	2.39860964385305	2.39860964385305	14.2787482914974	-0.0180525876722516	-68.8815651061414	-0.52225059421872	15.109719061238	0.21927923463908	0.0667919787075304	-8.44449406072136e-05	-0.322208637339056	-0.00174921941494267	0.428410613196324	0.000734451044710173	-0.326082926201677	0.0441531384536797	8.44449406072136e-05	-0.322208637339056	0.0667919787075303	8.44449406072136e-05	-0.00171746876833649	0.409585095738345	0.409585095738345	0.000852466523923459
14	13	22	43	-4	0	420	101290	286.43	1554.1	27.8	-1017.4	-1043.9	2345.3	-36.2	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	82.02	82.02	0	0	0	0	0	0	0	101290	1.4456734455218e-05	2.39860964385305	2.39860964385305	14.2916190357212	-0.0106601165285141	-68.832431673963	-0.511263047794272	15.1026674483661	0.215392160349323	0.0668521844382143	-4.98650345013984e-05	-0.321978804927356	-0.00171241786844184	0.428210676600401	0.000721431728140244	-0.325857853389653	0.0442292298248219	4.98650345013984e-05	-0.321978804927356	0.0668521844382143	4.98650345013984e-05	-0.00167194234284833	0.40936818997852	0.40936818997852	0.000836303158850117
15	13	23	19	-0.005	0	420	101290	286.43	-59.4	-214.2	56.2	143.3	706.1	112.9	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	109.36	109.36	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79895723288979	1.79895723288979	-0.535019061410733	-2.04742521105903	29.4227048976871	-0.833774592130011	9.70851901724772	-0.735415092011472	-0.0025026690735313	-0.0095772807469228	0.137631159183223	-0.00279263388186576	0.27526869087045	-0.00246318983880288	0.13763137705824	-0.00249065847961167	0.0095772807469228	0.137631159183223	-0.0025026690735313	0.0095772807469228	-0.00549223382167048	0.275974075577521	0.275974075577521	-0.00246271054160697
16	13	23	49	4	0	420	101290	286.43	90.2	-167.2	912.2	971.7	433.5	99.7	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	109.36	109.36	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79895723288979	1.79895723288979	0.837852511667998	-1.42704542023573	126.138709868059	-0.568803715845785	4.17291187669396	-0.644233910599604	0.00391923899608927	-0.00667531812853799	0.590041497455321	-0.00190514384102795	0.118315881894511	-0.00215778876397662	0.588877578315029	-0.0372495222983114	0.00667531812853799	0.590041497455321	0.00391923899608927	0.00667531812853799	-0.00362685836237806	0.117211232749949	0.117211232749949	-0.00240552934912655
17	13	24	39	-1.493	0	420	101290	286.43	-830.7	-325.9	-200.1	-70.1	317.2	176.2	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-7.64115773196341	-3.05296997145313	-8.92776505065068	-1.15513639960121	12.1213458169333	-1.15833408000709	-0.0357431921983028	-0.014280937037699	-0.041761580286696	-0.00386899898144142	0.343680327420437	-0.00387970925101445	-0.0408161205537778	-0.03681914827242	0.014280937037699	-0.041761580286696	-0.0357431921983028	0.014280937037699	-0.00799252865852235	0.353754652238384	0.353754652238384	-0.00367014827936122
18	13	25	25	2.493	0	420	101290	286.43	854.1	-151.7	475	554.6	1133.6	77.1	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	93.74	93.74	0	0	0	0	0	0	0	101290	1.4456734455218e-05	2.09871946862415	2.09871946862415	7.86906288710019	-1.48059719848632	90.7346992798111	-0.39262064163106	6.14189974498767	-0.498659966441386	0.0368092685768813	-0.00692581832362815	0.424431468263928	-0.00131503852106806	0.174143213733911	-0.0016702052700559	0.425630867143779	0.0183127944419694	0.00692581832362815	0.424431468263928	0.0368092685768813	0.00692581832362815	-0.00319135933349312	0.163768412124217	0.163768412124217	-0.00180744010393871
19	13	26	3	-3.995	0	420	101290	286.43	-616.5	-352.1	-831.8	-689.5	801.3	191.4	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-5.67705018954967	-3.27267049998941	-73.6629123513196	-1.16642236947815	16.0918988236316	-1.26561031322107	-0.0265556481311302	-0.0153086344747892	-0.344574438379433	-0.00390680006361108	0.456258664677011	-0.00423901888508108	-0.341887052027417	-0.0504974225893554	0.0153086344747892	-0.344574438379433	-0.0265556481311302	0.0153086344747892	-0.00849693676758082	0.463743452928151	0.463743452928151	-0.00363674198372065
20	13	26	24	-3.995	0	420	101290	286.43	-618.2	-352.3	-829.6	-687.9	798.1	191.4	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-5.69270077578031	-3.27588036654865	-73.5084087360813	-1.17933131581439	16.0669186178751	-1.26560991184454	-0.0266288571828578	-0.0153236493300484	-0.343851713812226	-0.00395003712223346	0.455550393052467	-0.00423901754071571	-0.34116098315202	-0.0505201019517644	0.0153236493300484	-0.343851713812226	-0.0266288571828578	0.0153236493300484	-0.00854429037065233	0.463055815492144	0.463055815492144	-0.0036334415445803
21	13	26	41	-3.995	0	420	101290	286.43	-617.9	-351.9	-829.6	-687.9	798.8	191.5	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-5.68994665927318	-3.26826723142076	-73.4911881513493	-1.17135373111152	16.073083958021	-1.26624635154321	-0.026615974198485	-0.0152880372197304	-0.34377116074796	-0.00392331710276177	0.455725200879253	-0.00424114922364662	-0.341081523370962	-0.0505016381860853	0.0152880372197304	-0.34377116074796	-0.026615974198485	0.0152880372197304	-0.00850777080085017	0.463226992211544	0.463226992211544	-0.00363811234503893
22	13	27	28	6.995	0	420	101290	286.43	1317.2	-196.5	1272.7	1377.5	1071.5	110.9	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	93.74	93.74	0	0	0	0	0	0	0	101290	1.4456734455218e-05	2.09871946862415	2.09871946862415	12.1263096376904	-1.73982246404149	188.766107828887	-0.191428191489718	-0.373749519240837	-0.717148139591943	0.056723474536198	-0.00813840139211218	0.882994895450195	-0.000641167119440256	-0.0105970375803056	-0.00240200674360339	0.883330512216701	-0.0512322568460525	0.00813840139211218	0.882994895450195	0.056723474536198	0.00813840139211218	-0.00262063093789117	-0.0265847172511583	-0.0265847172511583	-0.00270327566804441
23	13	28	29	6.995	0	420	101290	286.43	1869.2	-195.4	1169	1292.3	1503.1	110.7	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	82.02	82.02	0	0	0	0	0	0	0	101290	1.4456734455218e-05	2.39860964385305	2.39860964385305	17.2047829791758	-1.72259556205602	187.79023157293	0.111365883130912	-0.127527781030224	-0.717003020927984	0.0804791480985117	-0.00805781877750754	0.878430020099887	0.000373007454833537	-0.00361583525473229	-0.00240152068501911	0.881692644931291	-0.0270974789494478	0.00805781877750754	0.878430020099888	0.0804791480985117	0.00805781877750754	-0.00159152088318907	-0.0262991220333134	-0.0262991220333134	-0.00257746539850679
24	13	29	11	6.995	0	420	101290	286.43	1869.6	-191.3	1171.8	1291	1503	111	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	82.02	82.02	0	0	0	0	0	0	0	101290	1.4456734455218e-05	2.39860964385305	2.39860964385305	17.2084274062843	-1.65353630846273	187.879608511584	0.117715285040324	-0.132700134919681	-0.718812094560206	0.0804961957061075	-0.00773477896327486	0.878848100344853	0.000394274059823875	-0.00376248863011734	-0.00240757997294635	0.882109689418397	-0.0271314731832108	0.00773477896327486	0.878848100344853	0.0804961957061075	0.00773477896327486	-0.00147930262592939	-0.0264505803275019	-0.0264505803275019	-0.00256981334045632
25	13	29	30	6.995	0	420	101290	286.43	1869.8	-195.4	1169.3	1292.4	1504.4	110.7	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	82.02	82.02	0	0	0	0	0	0	0	101290	1.4456734455218e-05	2.39860964385305	2.39860964385305	17.2102967285894	-1.72259323792146	187.846769567648	0.10811495687127	-0.116511824421558	-0.717005435297523	0.0805049398714256	-0.00805780790585811	0.87869448897785	0.000362118844283617	-0.00330349637493341	-0.00240152877167735	0.881958286302435	-0.0271040868914489	0.00805780790585811	0.87869448897785	0.0805049398714256	0.00805780790585811	-0.0016023244212331	-0.0259940526412683	-0.0259940526412683	-0.00257878910929799
26	13	30	1	4.005	0	420	101290	286.43	1526.3	-108.9	696.9	760.1	1520.4	67.6	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	82.02	82.02	0	0	0	0	0	0	0	101290	1.4456734455218e-05	2.39860964385305	2.39860964385305	14.0498312790794	-0.88746579063621	126.674974991371	0.0234458921689253	4.35221625357903	-0.437583982802229	0.0657211691444596	-0.00415131599645412	0.59254999525685	7.85293693038108e-05	0.123399755243764	-0.00146563815696691	0.595693162185394	0.0241748935504005	0.00415131599645412	0.59254999525685	0.0657211691444596	0.00415131599645412	-0.000986500463681018	0.10487604863963	0.10487604863963	-0.00153095968071536
27	13	30	42	-0.498	0	420	101290	286.43	308.6	-196	-102.6	-18.5	1031.7	98.7	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	103.61	103.61	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.89879319552965	1.89879319552965	2.83877725772543	-1.93880805887817	17.7075887861197	-0.760831380824536	10.3702106578723	-0.647693243596585	0.0132790036131055	-0.0090692001807813	0.0828311326048439	-0.00254831882925259	0.294029841912237	-0.00216937540936881	0.082712587640824	0.0139984396029383	0.0090692001807813	0.0828311326048439	0.0132790036131055	0.0090692001807813	-0.00512316241738021	0.290287115327692	0.290287115327692	-0.00212476483232331
28	13	31	18	4.493	0	420	101290	286.43	155.4	-165.7	1008.2	1064.4	438.5	102.4	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	109.36	109.36	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79895723288979	1.79895723288979	1.43939300143704	-1.38012693211077	137.657337871014	-0.633043266396443	3.47237099252093	-0.66240326716154	0.00673307664937264	-0.00645584660373367	0.643922407784935	-0.00212030696439118	0.0984532260409304	-0.00221864497286749	0.64247102852	-0.0437307566955783	0.00645584660373367	0.643922407784935	0.00673307664937264	0.00645584660373367	-0.0037539961587878	0.0965554884014497	0.0965554884014497	-0.00250590479981949
29	13	31	56	-1.493	0	420	101290	286.43	842	-122	-386.9	-332.7	1528.3	52	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	93.74	93.74	0	0	0	0	0	0	0	101290	1.4456734455218e-05	2.09871946862415	2.09871946862415	7.74728671162956	-1.32544003736804	-6.72125985711774	-0.60119204898086	11.6297029576523	-0.351413197167342	0.0362396337914594	-0.00620003665214201	-0.0314401680105047	-0.00201362490694662	0.329740622918684	-0.00117701883723421	-0.0323737115890313	0.0354081631805163	0.00620003665214201	-0.0314401680105047	0.0362396337914594	0.00620003665214201	-0.00379051380862826	0.319526374564113	0.319526374564113	-0.00107785811438117
30	13	32	26	-4.002	0	420	101290	286.43	789.9	-114.4	-952	-918.8	1799.3	51.9	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	98.43	98.43	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.9987195264536	1.9987195264536	7.26127669589634	-1.19571641649874	-70.5688017436819	-0.775829691011187	15.4197234175275	-0.357972241253726	0.0339662152844724	-0.00559322594674386	-0.330101056987372	-0.00259855397624955	0.437200264137763	-0.0011989876150324	-0.331666689579436	0.0108452122316328	0.00559322594674386	-0.330101056987372	0.0339662152844724	0.00559322594674386	-0.00424851989978564	0.427626785537597	0.427626785537597	-0.000899554314520367
31	13	32	58	-4.002	0	420	101290	286.43	195.3	-210.1	-900.5	-826	1380.5	109.5	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	109.36	109.36	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79895723288979	1.79895723288979	1.79118225108098	-2.01432178260273	-72.0125535395135	-0.956457748628516	15.7444551964124	-0.732673894388161	0.00837864806726419	-0.00942243219553291	-0.336854522854094	-0.00320354726637741	0.446407486320557	-0.00245400850678341	-0.336617898435671	-0.0151512957679057	0.00942243219553291	-0.336854522854094	0.00837864806726419	0.00942243219553291	-0.00601626898047579	0.444045939492379	0.444045939492379	-0.00202814148373851
32	13	33	51	7.995	0	420	101290	286.43	-143.4	-135.5	1726.8	1749.9	-211.7	77.5	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33	13	35	16	2.005	0	420	101290	286.43	328.9	-167.1	457.9	522.4	787.9	97.5	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	103.61	103.61	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.89879319552965	1.89879319552965	3.03634950207104	-1.47992754396494	79.225455576652	-0.626892829308194	6.82706861660584	-0.630845442714066	0.0142031911446827	-0.00692268586764393	0.370594455056059	-0.00209970676961066	0.193570022084438	-0.00211294560205212	0.370864491778713	0.00122861495461857	0.00692268586764393	0.370594455056059	0.0142031911446827	0.00692268586764393	-0.00397448127221035	0.189566810500842	0.189566810500842	-0.00225070603270873
34	13	35	52	4.495	0	420	101290	286.43	758.9	-143.8	903.3	964.7	897.7	89.8	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	98.43	98.43	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.9987195264536	1.9987195264536	6.99168076249954	-1.18381108176429	136.395994820636	-0.357767306346295	3.57909852162668	-0.581418481366213	0.0327051211412415	-0.00553753613081213	0.638022198855987	-0.00119830120869252	0.101479305215785	-0.00194739557421419	0.638622924323514	-0.0173986123117655	0.00553753613081213	0.638022198855987	0.0327051211412415	0.00553753613081213	-0.00259796430919651	0.0922612697432065	0.0922612697432065	-0.00214501364308686
35	13	36	27	0.005	0	420	101290	286.43	1003.2	-98.6	-64.9	-17.4	1479.5	44.5	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	89.48	89.48	0	0	0	0	0	0	0	101290	1.4456734455218e-05	2.19863615320549	2.19863615320549	9.24061443621795	-1.04278663673664	31.1504400612697	-0.441543192555574	9.44677670185294	-0.291154487413537	0.0432250019447356	-0.00487786334036615	0.145713019574794	-0.00147889908312965	0.267847428742197	-0.000975189090772289	0.145716791112971	0.0432122859203901	0.00487786334036615	0.145713019574794	0.0432250019447356	0.00487786334036615	-0.00285365423245124	0.255664333638892	0.255664333638892	-0.000975438115369077
36	13	37	36	-4	0	105	101290	286.43	171.8	-47	-247.1	-223.9	449.9	19.4	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.57055614645091	-0.527870073034165	-17.8450181289144	-0.177149712831843	3.93326833135296	-0.142841994970092	0.0295237158489322	-0.00992303654767999	-0.335455211676244	-0.00238445525481846	0.448167939689919	-0.00192266947583765	-0.336697529949965	0.00605162489535714	0.00992303654767999	-0.335455211676244	0.0295237158489322	0.00992303654767999	-0.00530278983496876	0.439846592742373	0.439846592742373	-0.00154808202973393
37	13	38	16	3.994	0	105	101290	286.43	153.9	-44.1	195.1	222.1	244.7	22.4	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.43309811793192	-0.413827721984109	31.4508921277925	-0.0513937888218855	1.10726685009167	-0.139678985510486	0.0269397446968536	-0.00777923928531878	0.59122190854155	-0.000691766234685918	0.126165178952292	-0.00188009500926678	0.591662444590768	-0.0143054760396121	0.00777923928531878	0.59122190854155	0.0269397446968536	0.00777923928531878	-0.00274641040340815	0.118572131943985	0.118572131943985	-0.00206682191721237
38	13	38	59	7	0	105	101290	286.43	243.6	-48.6	315.5	346.5	294.7	26.2	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	2.26241296953721	-0.424227730542427	47.5958272194281	-0.0180533111283391	-0.0516661888512675	-0.161859146028511	0.0425294172363698	-0.00797474130426672	0.894718524770166	-0.000242999618225196	-0.00588699459544321	-0.00217864248899159	0.893232460716829	-0.0668263497366553	0.00797474130426672	0.894718524770165	0.0425294172363698	0.00797474130426672	-0.00220662906582074	-0.017874037083985	-0.017874037083985	-0.00243132365364117
39	13	39	46	-1.995	0	105	101290	286.43	130.7	-45.1	-123.5	-99.6	344.7	20.9	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.20333170134299	-0.484848084837717	-5.37419113576419	-0.179970400168182	3.16173703402776	-0.147657326715486	0.0226205368733522	-0.00911429821786075	-0.101025418523687	-0.0024224220267303	0.360257438091981	-0.00198748438804073	-0.101751656399725	0.0190899003726346	0.00911429821786075	-0.101025418523687	0.0226205368733522	0.00911429821786075	-0.00505747751168022	0.353881772629473	0.353881772629473	-0.00181021737192705
40	13	40	23	2.495	0	105	101290	286.43	131.7	-41.6	124.6	149.6	242.2	20.9	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.22969155937154	-0.418898850564209	22.4234238073338	-0.151281107939281	1.58572875628169	-0.129295931694012	0.0231160562217128	-0.00787456765646336	0.421521251783277	-0.00203626089489059	0.180682508728146	-0.00174033792562276	0.422127952744622	0.00474439372525139	0.00787456765646336	0.421521251783277	0.0231160562217128	0.00787456765646336	-0.0041759360879859	0.174167179666448	0.174167179666448	-0.00192047582835503
41	13	40	55	0.507	0	105	101290	286.43	117.2	-40.9	21.9	42.9	265.8	20	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.09187755231368	-0.426921886126895	10.2942715932892	-0.200604333645212	2.27771673593828	-0.126853848116822	0.0205253932940781	-0.00802538672952477	0.193514348454721	-0.00270015711486777	0.259529615258051	-0.00170746720330968	0.193688395388525	0.0188122385576599	0.00802538672952477	0.193514348454721	0.0205253932940781	0.00802538672952477	-0.00494683304449488	0.253744472232396	0.253744472232396	-0.00175117341553651
